 4.10000000e+01 2.44109104e+01 2.57460868e+01 3.64760718e+01 3.32365533e+01 4.68701666e+01 3.01239267e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.20000000e+01 2.44308435e+01 1.31846259e+01 3.05555491e+01 2.69847498e+01 4.68701663e+01 3.01239267e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.30000000e+01 2.95821619e+01 5.59846415e+00 2.74496795e+01 2.16264030e+01 4.68701660e+01 3.01239267e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.40000000e+01 3.87703657e+01 6.97723900e+00 2.98602840e+01 1.98679817e+01 4.68701657e+01 3.01239266e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.50000000e+01 4.89645274e+01 1.82121418e+01 3.62833232e+01 2.28129856e+01 4.68701654e+01 3.01239266e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.60000000e+01 5.61534319e+01 3.31463437e+01 4.32924022e+01 2.90136428e+01 4.68701651e+01 3.01239266e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.70000000e+01 5.61877999e+01 4.25753260e+01 4.71343585e+01 3.38802618e+01 4.68701649e+01 3.01239266e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.80000000e+01 5.06984870e+01 4.62470004e+01 4.53288212e+01 3.55785120e+01 4.68701646e+01 3.01239266e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 4.90000000e+01 4.44034432e+01 4.76821436e+01 4.00938566e+01 3.63578620e+01 4.68701643e+01 3.01239265e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
 5.00000000e+01 3.80345880e+01 4.77429657e+01 3.42110633e+01 3.10175861e+01 4.68701640e+01 3.01239265e+01 4.50000000e+01 3.00000000e+01 4.50000000e+01 3.00000000e+01
