   5.8000000e+01   3.1048440e-08   5.8000000e+01   2.8604539e-08   5.8000000e+01   2.7133048e-08   5.8000000e+01   5.3103545e-06
   5.9000000e+01   3.1031558e-08   5.9000000e+01   2.8575100e-08   5.9000000e+01   2.7101191e-08   5.9000000e+01   5.3103519e-06
   6.0000000e+01   3.1013879e-08   6.0000000e+01   2.8529684e-08   6.0000000e+01   2.7182370e-08   6.0000000e+01   5.3103611e-06
   6.1000000e+01   3.1031572e-08   6.1000000e+01   2.8502724e-08   6.1000000e+01   2.7088376e-08   6.1000000e+01   5.3102877e-06
   6.2000000e+01   3.1082225e-08   6.2000000e+01   2.8492325e-08   6.2000000e+01   2.7150236e-08   6.2000000e+01   5.3103257e-06
   6.3000000e+01   3.1099161e-08   6.3000000e+01   2.8472913e-08   6.3000000e+01   2.7125648e-08   6.3000000e+01   5.3103432e-06
   6.4000000e+01   3.1059093e-08   6.4000000e+01   2.8472131e-08   6.4000000e+01   2.7172488e-08   6.4000000e+01   5.3103765e-06
   6.5000000e+01   3.1118686e-08   6.5000000e+01   2.8461491e-08   6.5000000e+01   2.7119585e-08   6.5000000e+01   5.3103276e-06
   6.6000000e+01   3.1004276e-08   6.6000000e+01   2.8495009e-08   6.6000000e+01   2.7111803e-08   6.6000000e+01   5.3103221e-06
   6.7000000e+01   3.1105190e-08   6.7000000e+01   2.8519635e-08   6.7000000e+01   2.7141011e-08   6.7000000e+01   5.3103436e-06
   6.8000000e+01   3.1086788e-08   6.8000000e+01   2.8472419e-08   6.8000000e+01   2.7217318e-08   6.8000000e+01   5.3103764e-06
   6.9000000e+01   3.1116258e-08   6.9000000e+01   2.8460086e-08   6.9000000e+01   2.7166394e-08   6.9000000e+01   5.3103362e-06
   7.0000000e+01   3.1064625e-08   7.0000000e+01   2.8556356e-08   7.0000000e+01   2.7188122e-08   7.0000000e+01   5.3103543e-06
   7.1000000e+01   3.1116301e-08   7.1000000e+01   2.8488788e-08   7.1000000e+01   2.7146610e-08   7.1000000e+01   5.3103392e-06
   7.2000000e+01   3.1114741e-08   7.2000000e+01   2.8453824e-08   7.2000000e+01   2.7173291e-08   7.2000000e+01   5.3104681e-06
   7.3000000e+01   3.1112240e-08   7.3000000e+01   2.8524662e-08   7.3000000e+01   2.7129918e-08   7.3000000e+01   5.3103610e-06
   7.4000000e+01   3.1055011e-08   7.4000000e+01   2.8488730e-08   7.4000000e+01   2.7170195e-08   7.4000000e+01   5.3103269e-06
   7.5000000e+01   3.1109867e-08   7.5000000e+01   2.8563438e-08   7.5000000e+01   2.7116590e-08   7.5000000e+01   5.3102426e-06
   7.6000000e+01   3.1113343e-08   7.6000000e+01   2.8508895e-08   7.6000000e+01   2.7083674e-08   7.6000000e+01   5.3102784e-06
   7.7000000e+01   3.1130261e-08   7.7000000e+01   2.8466150e-08   7.7000000e+01   2.7062843e-08   7.7000000e+01   5.3103397e-06
   7.8000000e+01   3.1097956e-08   7.8000000e+01   2.8549193e-08   7.8000000e+01   2.7133849e-08   7.8000000e+01   5.3103468e-06
   7.9000000e+01   3.1022516e-08   7.9000000e+01   2.8551792e-08   7.9000000e+01   2.7151824e-08   7.9000000e+01   5.3103716e-06
   8.0000000e+01   3.1116326e-08   8.0000000e+01   2.8489627e-08   8.0000000e+01   2.7100524e-08   8.0000000e+01   5.3103313e-06
